14.7505 	EXP 	IntroText_1: autoDraw = False
14.7505 	EXP 	slider_1: markerPos = 5
14.7505 	EXP 	slider_1: markerPos = 5.0
14.7505 	EXP 	slider_1: rating = 5
14.7505 	EXP 	IntroText_2: autoDraw = True
14.7505 	EXP 	slider_1: autoDraw = True
14.7505 	EXP 	IntroText_3: autoDraw = True
14.7505 	EXP 	YouReceiveText: autoDraw = True
14.7505 	EXP 	OtherReceiveText: autoDraw = True
14.7505 	EXP 	YouDistribution: autoDraw = True
14.7505 	EXP 	OtherDistribution: autoDraw = True
14.7505 	EXP 	TaskOutline: autoDraw = True
14.7505 	EXP 	You_Amount_Text: autoDraw = True
14.7505 	EXP 	Other_Amount_Text: autoDraw = True
15.7301 	DATA 	Keypress: space
15.7498 	EXP 	Imported SVO_Trials.csv as conditions, 6 conditions, 18 params
15.7503 	EXP 	Created sequence: sequential, trialTypes=6, nReps=1, seed=None
15.7509 	EXP 	New trial (rep=0, index=0): OrderedDict([('YouReceiveText_1', 85), ('YouReceiveText_2', 85), ('YouReceiveText_3', 85), ('YouReceiveText_4', 85), ('YouReceiveText_5', 85), ('YouReceiveText_6', 85), ('YouReceiveText_7', 85), ('YouReceiveText_8', 85), ('YouReceiveText_9', 85), ('OtherReceiveText_1', 85), ('OtherReceiveText_2', 76), ('OtherReceiveText_3', 68), ('OtherReceiveText_4', 59), ('OtherReceiveText_5', 50), ('OtherReceiveText_6', 41), ('OtherReceiveText_7', 33), ('OtherReceiveText_8', 24), ('OtherReceiveText_9', 15)])
15.7606 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, autoDraw=True, autoLog=True, closeShape=False, color=array([0.00392157, 0.00392157, 0.00392157]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0.00392157, 0.00392157, 0.00392157]), lineColorSpace='rgb', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=6, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.7640 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, autoDraw=True, autoLog=True, closeShape=False, color=array([0.00392157, 0.00392157, 0.00392157]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0.00392157, 0.00392157, 0.00392157]), lineColorSpace='rgb', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=6, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
15.7673 	EXP 	Created unnamed Line = Line(__class__=<class 'psychopy.visual.line.Line'>, autoDraw=True, autoLog=True, closeShape=False, color=array([0.00392157, 0.00392157, 0.00392157]), colorSpace='rgb', contrast=None, depth=0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0.00392157, 0.00392157, 0.00392157]), lineColorSpace='rgb', lineRGB=array([0.00392157, 0.00392157, 0.00392157]), lineWidth=6, name='unnamed Line', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
